"id","taxon_group","language_iso","kingdom_taxon","kingdom_taxa_taxon_list_id","order_taxon","order_taxa_taxon_list_id","family_taxon","family_taxa_taxon_list_id","parent_id","taxonomic_sort_order","taxon","authority","taxon_rank","taxon_rank_sort_order","preferred","preferred_taxon","preferred_authority","default_common_name","freshwater_flag","non_native_flag"
27505,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudorea borealis","Tengström, 1848","Species",300,False,"Eudonia alpina","(Curtis, 1850)","Highland Grey",False,False
412548,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia gracilalis","(Stainton, 1858)","Species",300,False,"Eudonia alpina","(Curtis, 1850)","Highland Grey",False,False
139293,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia angustea","(Curtis, 1827)","Species",300,True,"Eudonia angustea","(Curtis, 1827)","Narrow-winged Grey",False,False
139295,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia vafra","(Meyrick, 1913)","Species",300,False,"Eudonia angustea","(Curtis, 1827)","Narrow-winged Grey",False,False
139294,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia angustea","Curtis","Species",300,False,"Eudonia angustea","(Curtis, 1827)","Narrow-winged Grey",False,False
312617,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia resinella auctorum",NULL,"Species",300,False,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
190174,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia delunella","Stainton","Species",300,False,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
190173,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia delunella","(Stainton, 1849)","Species",300,True,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
190175,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia resinea","(Haworth, 1811)","Species",300,False,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
190177,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia vandaliella",NULL,"Species",300,False,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
406412,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia resinella","sensu auctt. nec (Linnaeus, 1761)","Species",300,False,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
415697,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia resinea","sensu auctt. nec (Haworth, 1811)","Species",300,False,"Eudonia delunella","(Stainton, 1849)","Pied Grey",False,False
63100,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia lacustrata","(Panzer, 1804)","Species",300,True,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
63098,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia crataegella","Panzer","Species",300,False,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
63101,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Dipleurina crataegella auctorum",NULL,"Species",300,False,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
63097,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Dipleurina lacustrata","(Panzer, 1804)","Species",300,False,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
63099,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia centurionalis sensu Beirne, 1952",NULL,"Species",300,False,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
416837,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia crataegella","sensu auctt. nec (Linnaeus, 1767)","Species",300,False,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
403095,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia centurionalis","sensu auctt. nec (Hübner, [1825])","Species",300,False,"Eudonia lacustrata","(Panzer, 1804)","Little Grey",False,False
130312,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia lineola","(Curtis, 1827)","Species",300,True,"Eudonia lineola","(Curtis, 1827)","White-line Grey",False,False
130313,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia lineola","Curtis","Species",300,False,"Eudonia lineola","(Curtis, 1827)","White-line Grey",False,False
39229,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia frequentella","(Stainton, 1849)","Species",300,False,"Eudonia mercurella","(Linnaeus, 1758)","Small Grey",False,False
39228,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia mercurella","Linnaeus","Species",300,False,"Eudonia mercurella","(Linnaeus, 1758)","Small Grey",False,False
39227,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia mercurella","(Linnaeus, 1758)","Species",300,True,"Eudonia mercurella","(Linnaeus, 1758)","Small Grey",False,False
411382,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia phaeoleuca","(Zeller, 1845)","Species",300,False,"Eudonia mercurella","(Linnaeus, 1758)","Small Grey",False,False
194664,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia murana","(Curtis, 1827)","Species",300,True,"Eudonia murana","(Curtis, 1827)","Moorland Grey",False,False
194665,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia murana","Curtis","Species",300,False,"Eudonia murana","(Curtis, 1827)","Moorland Grey",False,False
121681,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia pallida","Curtis","Species",300,False,"Eudonia pallida","(Curtis, 1827)","Marsh Grey",False,False
121680,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia pallida","(Curtis, 1827)","Species",300,True,"Eudonia pallida","(Curtis, 1827)","Marsh Grey",False,False
51297,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia truncicolella","Stainton","Species",300,False,"Eudonia truncicolella","(Stainton, 1849)","Ground-moss Grey",False,False
51296,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,123388,NULL,"Eudonia truncicolella","(Stainton, 1849)","Species",300,True,"Eudonia truncicolella","(Stainton, 1849)","Ground-moss Grey",False,False
400250,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,58717,NULL,"Euhyponomeuta stannella","(Thunberg, 1788)","Species",300,True,"Euhyponomeuta stannella","(Thunberg, 1788)","Orpine Ermel",False,False
112777,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,58717,NULL,"Euhyponomeuta stannella","(Thunberg, 1794)","Species",300,False,"Euhyponomeuta stannella","(Thunberg, 1788)","Orpine Ermel",False,False
112778,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Yponomeutidae",12896,58717,NULL,"Euhyponomeuta stanella",NULL,"Species",300,False,"Euhyponomeuta stannella","(Thunberg, 1788)","Orpine Ermel",False,False
106763,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395238,NULL,"Eulia ministrana","(Linnaeus, 1758)","Species",300,True,"Eulia ministrana","(Linnaeus, 1758)","Brassy Twist",False,False
106764,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,395238,NULL,"Eulia ministrana","Linnaeus","Species",300,False,"Eulia ministrana","(Linnaeus, 1758)","Brassy Twist",False,False
401180,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,69267,NULL,"Eupithecia extensaria occidua","Prout, 1914","Subspecies",320,True,"Eupithecia extensaria occidua","Prout, 1914",NULL,False,False
414373,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia intricata hibernica","Mere, 1964","Subspecies",320,True,"Eupithecia intricata hibernica","Mere, 1964","Mere's Pug",False,False
73178,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia intricata subsp. hibernica","Mere, 1964","Subspecies",320,False,"Eupithecia intricata hibernica","Mere, 1964","Mere's Pug",False,False
408418,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia intricata intricata","(Zetterstedt, 1839)","Subspecies",320,True,"Eupithecia intricata intricata","(Zetterstedt, 1839)",NULL,False,False
404391,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia helveticaria","Boisduval, 1840","Species",300,False,"Eupithecia intricata intricata","(Zetterstedt, 1839)",NULL,False,False
402335,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia arceuthata","(Freyer, 1841)","Species",300,False,"Eupithecia intricata intricata","(Zetterstedt, 1839)",NULL,False,False
412874,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia millieraria","Wnukowsky, 1929","Species",300,False,"Eupithecia intricata intricata","(Zetterstedt, 1839)",NULL,False,False
50117,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,88607,NULL,"Eupithecia intricata subsp. intricata","(Zetterstedt, 1839)","Subspecies",320,False,"Eupithecia intricata intricata","(Zetterstedt, 1839)",NULL,False,False
173865,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,212899,NULL,"Eupithecia massiliata",NULL,"Species",300,True,"Eupithecia massiliata",NULL,"Epping Pug",False,False
50390,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia satyrata subsp. curzoni","Gregson, 1884","Subspecies",320,False,"Eupithecia satyrata curzoni","Gregson, 1884",NULL,False,False
50391,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia satyrata subsp. curzoni","Gregson","Subspecies",320,False,"Eupithecia satyrata curzoni","Gregson, 1884",NULL,False,False
410344,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia satyrata curzoni","Gregson, 1884","Subspecies",320,True,"Eupithecia satyrata curzoni","Gregson, 1884",NULL,False,False
409894,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia callunaria","Doubleday, 1850","Species",300,False,"Eupithecia satyrata satyrata","(Hübner, [1813])","Satyr Pug",False,False
412860,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia satyrata satyrata","(Hübner, [1813])","Subspecies",320,True,"Eupithecia satyrata satyrata","(Hübner, [1813])","Satyr Pug",False,False
124375,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia satyrata subsp. satyrata","(Hübner, 1813)","Subspecies",320,False,"Eupithecia satyrata satyrata","(Hübner, [1813])","Satyr Pug",False,False
124376,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,193132,NULL,"Eupithecia satyrata subsp. satyrata","(Hubner, 1813)","Subspecies",320,False,"Eupithecia satyrata satyrata","(Hübner, [1813])","Satyr Pug",False,False
61571,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153476,NULL,"Eupithecia venosata subsp. plumbea","(Huggins, 1962)","Subspecies",320,False,"Eupithecia venosata plumbea","Huggins, 1962",NULL,False,False
61570,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153476,NULL,"Eupithecia venosata subsp. plumbea","Huggins, 1962","Subspecies",320,False,"Eupithecia venosata plumbea","Huggins, 1962",NULL,False,False
410530,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153476,NULL,"Eupithecia venosata plumbea","Huggins, 1962","Subspecies",320,True,"Eupithecia venosata plumbea","Huggins, 1962",NULL,False,False
187032,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153476,NULL,"Eupithecia venosata subsp. venosata","(Fabricius, 1787)","Subspecies",320,False,"Eupithecia venosata venosata","(Fabricius, 1787)","Netted Pug",False,False
401845,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Geometridae",218698,153476,NULL,"Eupithecia venosata venosata","(Fabricius, 1787)","Subspecies",320,True,"Eupithecia venosata venosata","(Fabricius, 1787)","Netted Pug",False,False
401010,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,234523,NULL,"Eupoecilia angustana thuleana","Vaughan, 1880","Subspecies",320,True,"Eupoecilia angustana thuleana","Vaughan, 1880",NULL,False,False
115384,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,234523,NULL,"Eupoecilia angustana subsp. thuleana","Vaughan, 1880","Subspecies",320,False,"Eupoecilia angustana thuleana","Vaughan, 1880",NULL,False,False
234523,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,20908,NULL,"Eupoecilia angustana","(Hübner, 1799)","Species",300,True,"Eupoecilia angustana","(Hübner, 1799)","Marbled Conch",False,False
527839,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Tortricidae",231318,20908,NULL,"Eupoecilia angustana",NULL,"Species",300,False,"Eupoecilia angustana","(Hübner, 1799)","Marbled Conch",False,False
63684,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,399376,NULL,"Calybites auroguttella","Stephens","Species",300,False,"Euspilapteryx auroguttella","Stephens, 1835","Gold-dot Slender",False,False
397709,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,399376,NULL,"Euspilapteryx auroguttella","Stephens, 1835","Species",300,True,"Euspilapteryx auroguttella","Stephens, 1835","Gold-dot Slender",False,False
63683,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Gracillariidae",63508,399376,NULL,"Eucalybites auroguttella","(Stephens, 1835)","Species",300,False,"Euspilapteryx auroguttella","Stephens, 1835","Gold-dot Slender",False,False
18556,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,203636,NULL,"Euxoa obelisca subsp. grisea","(Tutt, 1902)","Subspecies",320,False,"Euxoa obelisca grisea","(Tutt, 1902)","Square-spot Dart",False,False
412436,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,203636,NULL,"Euxoa obelisca grisea","(Tutt, 1902)","Subspecies",320,True,"Euxoa obelisca grisea","(Tutt, 1902)","Square-spot Dart",False,False
257375,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,203636,NULL,"Euxoa obelisca subsp. obelisca","(Denis & Schiffermüller, 1775)","Subspecies",320,False,"Euxoa obelisca obelisca","([Denis & Schiffermüller], 1775)",NULL,False,False
414509,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,203636,NULL,"Euxoa obelisca obelisca","([Denis & Schiffermüller], 1775)","Subspecies",320,True,"Euxoa obelisca obelisca","([Denis & Schiffermüller], 1775)",NULL,False,False
131743,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Noctuidae",14852,71991,NULL,"Euxoa tritici/obelisca",NULL,"Species aggregate",290,True,"Euxoa tritici/obelisca",NULL,"White-line Dart/Square-spot Dart",False,False
86382,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera bigella","(Zeller, 1848)","Species",300,True,"Euzophera bigella","(Zeller, 1848)","Peach Knot-horn",False,True
86383,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera bigella","Zeller","Species",300,False,"Euzophera bigella","(Zeller, 1848)","Peach Knot-horn",False,True
19270,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera cinerosella","Zeller","Species",300,False,"Euzophera cinerosella","(Zeller, 1839)","Wormwood Knot-horn",False,False
19269,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera cinerosella","(Zeller, 1839)","Species",300,True,"Euzophera cinerosella","(Zeller, 1839)","Wormwood Knot-horn",False,False
405969,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera artemisiella","(Stainton, 1859)","Species",300,False,"Euzophera cinerosella","(Zeller, 1839)","Wormwood Knot-horn",False,False
179331,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera pinguis","(Haworth, 1811)","Species",300,True,"Euzophera pinguis","(Haworth, 1811)","Ash-bark Knot-horn",False,False
179332,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Pyralidae",111775,153839,NULL,"Euzophera pinguis","Haworth","Species",300,False,"Euzophera pinguis","(Haworth, 1811)","Ash-bark Knot-horn",False,False
166741,"insect - moth","lat","Animalia",106890,"Lepidoptera",42968,"Crambidae",291555,395183,NULL,"Evergestis extimalis","(Scopoli, 1763)","Species",300,True,"Evergestis extimalis","(Scopoli, 1763)","Marbled Yellow Pearl",False,False
